50473,28029,758,47407,42266,42502,12154,18673,48180,48031,33066,10027,7193,17845,8310,9040,8375,49547,6979,43512
21128,18935,39320,12313,46005,20480,34451,32797,6245,19499,19712,4564,48717,669,39975,28018,19738,6688,22049,41395
31146,921,1939,27810,27308,25489,11443,47317,2641,33674,11009,17218,29997,44101,7855,2180,6048,21095,34808,6289
42039,3535,9967,29364,17884,42276,34794,49221,4629,34624,34956,6459,31701,1639,50106,33993,18284,32979,25298,17013
1602,39902,21143,33828,21377,15583,41449,40273,27865,1518,44737,45815,39705,10897,11197,1813,43546,21104,47297,36024
23576,13811,16857,35885,43774,23617,47262,7850,46325,36784,39024,38972,35665,21037,721,33048,45391,6823,24055,34251
44954,41797,6696,13129,29250,10013,13903,40846,18323,18341,39271,37165,25503,40597,49166,10115,27270,30579,44343,25304
15292,30649,32542,21674,37178,30235,14022,32115,5309,1767,17275,41954,40188,2674,43180,15004,32505,2010,15266,35374
16987,29053,41026,30529,34869,3217,8323,31245,19647,23207,29608,19972,35985,9878,18613,22756,36720,16723,49526,16865
19954,25811,18111,14568,9484,224,8287,15786,39122,1157,49383,14574,10525,39204,3186,16044,9351,34890,26136,36122
705,1520,11781,27750,8071,13755,8588,23853,6205,35612,12857,11051,47680,12274,37084,29978,1770,35082,17673,42450
44547,35323,14883,26624,21303,1257,17072,19184,21563,41434,42690,34048,10328,4693,44713,50582,50254,4087,7765,21015
26941,47765,31185,15689,11678,259,43281,38378,19640,47524,11881,2413,17017,23426,3068,46384,27979,20534,22300,45661
24005,42668,30039,5436,16102,18686,31353,2351,19956,17033,35670,35378,18761,37544,44065,23462,8993,827,26860,46686
12342,47327,50538,7659,23179,2285,41754,38860,49539,23751,32440,30185,21864,44904,19160,15473,15859,46836,14294,48662
14364,28286,37767,3925,17739,46455,30133,13356,33520,38671,49614,4124,45957,18970,49400,23159,41762,50166,15708,32855
48459,19339,24851,26802,11917,44903,12086,18107,49038,14960,7666,21677,20726,8255,12156,12026,21795,27099,48718,38410
16138,15108,10394,25943,45630,1419,29355,40380,25815,11518,32438,47283,33993,37760,32610,28289,25220,874,49203,10798
21336,37153,19201,42178,14731,23328,48766,424,11037,25026,41374,10857,45711,5164,43177,47469,17602,41445,23748,30513
5,30397,45423,44185,37255,26500,15931,5364,25886,15375,41962,8075,27764,46237,9384,34873,17154,2338,10251,46030
42398,11665,41466,42544,26370,47702,25242,47773,3080,36828,40011,47539,15018,31123,2951,46859,23501,2861,36007,2708
19385,29903,4333,5986,33717,11524,48145,1051,38256,46458,38789,4722,48458,12804,31436,18900,9997,29381,41668,14613
41517,48974,37776,6148,1990,42723,25187,49549,1151,15230,5454,1686,49656,23868,21252,35667,34546,5969,48051,33755
32412,5148,11518,1760,6160,2674,38610,48185,22797,45875,27042,36686,30303,34320,28584,45329,31863,24822,12132,3601
31317,29542,43924,33400,27031,18876,23994,12565,6269,10869,22775,45656,10355,10102,38763,4157,36040,21182,46621,24968
5512,45901,1615,18613,25435,15827,57,33006,32363,41177,8001,48613,14758,29683,6463,1516,29079,47104,31295,2649
15057,19192,15097,29485,32140,35002,8761,446,31210,41563,26720,16605,31844,32932,35953,39515,43439,14762,49153,13966
9770,9708,38496,19668,40596,38355,29697,266,25426,13547,10424,1381,22394,11810,32360,2571,25593,49040,50555,4874
37857,28216,45435,49000,7788,29642,1053,14679,36256,15959,46774,25317,50862,44597,2071,23936,14264,12252,37344,22458
44391,39648,44194,28349,39491,15850,43110,38637,44516,23355,48263,37962,20828,38316,30452,28911,27994,47090,26371,40071
22529,25808,39797,38529,2262,17988,36423,45554,8581,38454,1433,8279,39079,16533,26167,39653,20955,24849,547,17903
5471,38076,17478,2235,32590,20335,43527,3587,5076,3523,31068,10917,22326,45687,39543,14920,31754,3838,24750,49823
46401,28151,3347,12888,6084,9088,28264,28596,7473,17345,40631,31034,13928,42149,8657,26139,28446,46987,15700,9716
3584,28064,727,41857,34923,24687,30312,45757,29885,16571,25612,25556,46241,24801,3179,36133,40221,42038,6875,3370
30489,22058,2152,6088,1144,40307,15601,13026,18148,7844,16831,7237,39022,20561,47505,22734,7485,12092,219,36142
22947,38090,18975,45533,37117,19623,14982,18906,22875,48390,44194,4176,5310,18490,30703,6576,47477,34033,11193,44912
12224,19538,45879,12406,14604,35269,13047,39556,40060,9313,5740,36386,20805,17767,3433,19142,16861,48288,42523,26373
34818,1674,2241,1534,39973,427,20452,49571,3491,49743,35186,39804,4360,27829,25045,21382,9926,32775,42808,23776
7224,5994,39371,18964,26128,40762,13600,2783,8076,34010,42488,26309,12966,20748,48319,7328,50160,12667,14594,33468
23405,36017,50137,27918,22058,24666,26436,26573,21216,8854,16513,10660,12165,40230,47899,30417,49135,42074,47323,7844
10012,38385,48792,36064,9289,42809,50125,34216,46254,34175,39549,18417,6746,21541,18459,41145,23716,28334,29767,31187
25950,6413,39439,23322,35842,41492,7916,8228,29937,6559,44017,42376,40823,42620,25210,24221,45119,13865,30471,36513
43020,31540,47446,42459,12526,49497,14326,4841,34509,15225,31267,18026,10711,33504,39931,2578,709,3793,13885,34837
26244,43523,50183,3210,35689,17052,40258,20336,10454,2627,21490,43574,49488,41063,30436,12194,26293,18810,27565,35004
7571,9964,37748,50351,38663,21636,36801,6648,18672,36798,40974,30327,19714,45337,25849,559,46908,3580,46740,3312
